mdp,solver,n,beta,threads,time_sec,residual
Meta_2K,GaussSeidel,2000,0.9990,1,20.736706,1.857609892113e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.742284,1.853900687138e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.747860,1.850198903185e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.753417,1.846504509786e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.759020,1.842817486477e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.764576,1.839137827346e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.770128,1.835465508975e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.775695,1.831800534319e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.781268,1.828142876320e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.786843,1.824492515880e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.792404,1.820849444357e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.798000,1.817213643562e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.803554,1.813585107584e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.809119,1.809963815049e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.814673,1.806349764365e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.820224,1.802742921882e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.825793,1.799143280778e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.831386,1.795550825136e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.837053,1.791965548819e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.842622,1.788387431361e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.848193,1.784816452300e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.853766,1.781252601631e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.859331,1.777695871851e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.864907,1.774146247499e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.870455,1.770603707200e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.876030,1.767068238451e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.881589,1.763539823514e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.887145,1.760018468076e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.892726,1.756504137120e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.898290,1.752996825417e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.903846,1.749496517277e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.909405,1.746003196558e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.914993,1.742516850300e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.920553,1.739037460766e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.926098,1.735565015451e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.931649,1.732099515948e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.937197,1.728640938381e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.942767,1.725189263880e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.948312,1.721744481529e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.953883,1.718306568819e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.959429,1.714875533480e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.964988,1.711451341862e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.970540,1.708033990781e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.976094,1.704623454543e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.981650,1.701219734741e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.987218,1.697822809092e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.992789,1.694432668501e-03
Meta_2K,GaussSeidel,2000,0.9990,1,20.998353,1.691049300916e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.003900,1.687672687240e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.009456,1.684302812691e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.015007,1.680939658854e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.020569,1.677583236869e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.026121,1.674233509902e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.031680,1.670890466130e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.037236,1.667554104870e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.042792,1.664224402248e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.048344,1.660901349851e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.053913,1.657584934946e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.059517,1.654275136161e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.065086,1.650971951449e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.070664,1.647675363301e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.076371,1.644385355803e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.081954,1.641101917812e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.087540,1.637825033185e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.093091,1.634554685324e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.098671,1.631290876048e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.104246,1.628033581710e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.109796,1.624782800263e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.115351,1.621538503969e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.120915,1.618300681457e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.126466,1.615069328864e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.132028,1.611844422996e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.137590,1.608625964309e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.143142,1.605413928928e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.148717,1.602208302074e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.154294,1.599009081019e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.159844,1.595816246663e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.165400,1.592629790139e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.170956,1.589449687572e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.176511,1.586275943282e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.182068,1.583108535897e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.187633,1.579947453820e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.193313,1.576792681817e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.198898,1.573644206246e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.204477,1.570502025970e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.210026,1.567366113022e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.215594,1.564236462173e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.221155,1.561113053413e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.226703,1.557995895837e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.232260,1.554884954430e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.237818,1.551780221234e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.243363,1.548681690565e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.248913,1.545589353555e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.254469,1.542503189057e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.260025,1.539423182066e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.265602,1.536349326216e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.271164,1.533281611273e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.276721,1.530220018594e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.282288,1.527164532490e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.287852,1.524115150914e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.293405,1.521071867501e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.298968,1.518034661103e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.304544,1.515003508985e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.310095,1.511978416374e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.315785,1.508959363719e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.321356,1.505946335783e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.326911,1.502939323473e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.332468,1.499938319967e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.338031,1.496943305710e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.343582,1.493954269336e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.349145,1.490971202657e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.355827,1.487994097261e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.361522,1.485022935640e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.367099,1.482057707335e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.372674,1.479098390291e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.378228,1.476144988374e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.383785,1.473197485211e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.389351,1.470255863751e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.394912,1.467320118309e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.400504,1.464390236606e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.406073,1.461466208639e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.411672,1.458548013488e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.417241,1.455635648199e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.422805,1.452729100492e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.428364,1.449828352861e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.434051,1.446933390298e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.439633,1.444044212121e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.445187,1.441160802869e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.450762,1.438283157540e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.456347,1.435411254988e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.461912,1.432545093849e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.467484,1.429684647292e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.473049,1.426829905768e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.478612,1.423980872914e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.484174,1.421137531224e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.489743,1.418299866600e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.495301,1.415467862444e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.500852,1.412641517391e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.506418,1.409820807112e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.511967,1.407005742522e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.517620,1.404196293606e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.523190,1.401392453090e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.528774,1.398594212333e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.534337,1.395801557919e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.539913,1.393014484847e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.545469,1.390232968561e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.551046,1.387457005194e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.556777,1.384686596566e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.562328,1.381921713573e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.567908,1.379162343483e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.573475,1.376408495162e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.579034,1.373660140644e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.584589,1.370917269696e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.590166,1.368179880046e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.595724,1.365447957369e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.601272,1.362721489613e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.606840,1.360000468139e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.612402,1.357284874985e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.617960,1.354574704010e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.623544,1.351869945665e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.629113,1.349170589037e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.634685,1.346476624121e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.640245,1.343788036820e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.645803,1.341104818039e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.651371,1.338426958910e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.656938,1.335754435331e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.662493,1.333087263220e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.668046,1.330425413016e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.673611,1.327768874489e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.679162,1.325117642637e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.684719,1.322471703133e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.690319,1.319831043475e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.695870,1.317195656839e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.701423,1.314565538905e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.706987,1.311940676942e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.712539,1.309321049575e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.718096,1.306706653395e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.723673,1.304097469983e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.729231,1.301493505707e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.734783,1.298894739875e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.740347,1.296301157936e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.745897,1.293712762845e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.751452,1.291129529136e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.757017,1.288551452944e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.762570,1.285978524265e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.768116,1.283410742417e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.773670,1.280848085344e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.779215,1.278290545088e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.784773,1.275738110280e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.790335,1.273190767506e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.796040,1.270648507443e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.801610,1.268111332820e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.807175,1.265579220444e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.812753,1.263052166451e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.818309,1.260530161062e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.823876,1.258013188817e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.829458,1.255501232663e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.835013,1.252994303968e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.840573,1.250492374993e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.846127,1.247995448466e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.851684,1.245503507562e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.857247,1.243016538183e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.862836,1.240534538056e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.868386,1.238057491264e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.873948,1.235585388258e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.879494,1.233118220398e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.885055,1.230655979043e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.890616,1.228198656236e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.896199,1.225746246973e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.901759,1.223298723289e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.907317,1.220856097461e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.912999,1.218418339249e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.918585,1.215985454337e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.924161,1.213557424080e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.929707,1.211134248479e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.935287,1.208715903886e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.940849,1.206302388482e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.946408,1.203893697948e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.951963,1.201489812729e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.957525,1.199090725549e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.963082,1.196696432999e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.968638,1.194306922571e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.974205,1.191922183125e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.979752,1.189542202610e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.985315,1.187166967384e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.990871,1.184796482903e-03
Meta_2K,GaussSeidel,2000,0.9990,1,21.996478,1.182430740300e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.002027,1.180069710017e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.007589,1.177713392963e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.013134,1.175361786636e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.018680,1.173014876258e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.024238,1.170672649323e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.029803,1.168335097191e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.035518,1.166002213949e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.041104,1.163673990732e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.046659,1.161350419579e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.052232,1.159031485486e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.057822,1.156717179583e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.063394,1.154407495733e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.068942,1.152102422338e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.074541,1.149801950305e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.080104,1.147506072584e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.085684,1.145214781218e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.091249,1.142928067338e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.096804,1.140645920259e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.102373,1.138368323836e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.107942,1.136095280572e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.113493,1.133826773412e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.119047,1.131562797127e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.124609,1.129303336029e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.130159,1.127048388526e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.135716,1.124797945295e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.141304,1.122551997923e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.146872,1.120310536407e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.152561,1.118073545285e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.158146,1.115841023875e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.163717,1.113612958079e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.169287,1.111389337211e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.174859,1.109170161044e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.180413,1.106955422301e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.185963,1.104745100292e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.191524,1.102539192516e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.197074,1.100337689422e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.202621,1.098140588510e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.208176,1.095947863860e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.213715,1.093759521382e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.219265,1.091575549026e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.224822,1.089395934514e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.230413,1.087220673980e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.235966,1.085049756512e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.241527,1.082883178242e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.247097,1.080720922801e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.252646,1.078562985413e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.258200,1.076409355392e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.263762,1.074260024552e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.269307,1.072114992439e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.275028,1.069974237225e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.280585,1.067837753681e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.286163,1.065705540668e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.291732,1.063577586137e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.297302,1.061453880993e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.302856,1.059334416141e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.308443,1.057219180211e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.313990,1.055108166156e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.319535,1.053001370337e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.325092,1.050898784342e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.330641,1.048800394074e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.336187,1.046706192938e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.341752,1.044616172749e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.347351,1.042530331233e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.352930,1.040448642016e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.358494,1.038371118284e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.364044,1.036297742985e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.369594,1.034228509752e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.375163,1.032163405853e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.380728,1.030102426967e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.386288,1.028045562407e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.391861,1.025992806035e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.397414,1.023944149892e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.402961,1.021899578745e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.408524,1.019859092594e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.414080,1.017822680978e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.419632,1.015790334350e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.425197,1.013762049070e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.430747,1.011737810813e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.436303,1.009717615034e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.441872,1.007701454455e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.447416,1.005689320664e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.452977,1.003681199336e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.458535,1.001677095246e-03
Meta_2K,GaussSeidel,2000,0.9990,1,22.464089,9.996769899772e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.469634,9.976808748888e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.475197,9.956887420230e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.480779,9.937005897882e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.486337,9.917164097715e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.492047,9.897361965159e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.497606,9.877599400170e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.503155,9.857876236765e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.508747,9.838192434017e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.514332,9.818547923715e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.519912,9.798942680845e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.525596,9.779376546248e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.531187,9.759849524471e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.536750,9.740361454078e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.542467,9.720912250941e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.548048,9.701501946893e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.553606,9.682130385045e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.559211,9.662797592682e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.564771,9.643503308325e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.570319,9.624247561533e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.575912,9.605030304556e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.581492,9.585851391876e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.587044,9.566710775744e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.592744,9.547608319735e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.598327,9.528544089790e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.603891,9.509517844890e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.609464,9.490529707818e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.615033,9.471579405727e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.620607,9.452666918150e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.626185,9.433792229174e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.631746,9.414955250122e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.637335,9.396155890045e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.643046,9.377394048897e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.648615,9.358669653921e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.654202,9.339982545953e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.659773,9.321332879608e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.665339,9.302720466167e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.670919,9.284145207857e-04
Meta_2K,GaussSeidel,2000,0.9990,1,22.676475,9.265606977351e-04
